AudioPath,Label
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1089_IEO_DIS_LO.wav,disgust
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1056_IEO_SAD_MD.wav,sad
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\OAF_death_happy.wav,happy
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1088_TIE_NEU_XX.wav,neutral
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1004_ITH_NEU_XX.wav,neutral
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1023_IWL_NEU_XX.wav,neutral
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\OAF_dip_angry.wav,angry
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1059_IEO_FEA_HI.wav,fear
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\ALL\KL_n09.wav,neutral
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\YAF_dead_neutral.wav,neutral
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\OAF_white_happy.wav,happy
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1061_ITH_FEA_XX.wav,fear
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\RAVDESS\03-01-07-02-02-02-21.wav,disgust
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1011_IEO_SAD_HI.wav,sad
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1091_DFA_HAP_XX.wav,happy
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1004_IEO_DIS_HI.wav,disgust
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\YAF_five_sad.wav,sad
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1016_DFA_HAP_XX.wav,happy
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\ALL\JK_h15.wav,happy
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1056_IEO_SAD_HI.wav,sad
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1003_IWW_FEA_XX.wav,fear
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1061_IWL_FEA_XX.wav,fear
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1045_ITH_HAP_XX.wav,happy
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1069_IOM_SAD_XX.wav,sad
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1034_IEO_SAD_LO.wav,sad
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1038_DFA_FEA_XX.wav,fear
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\RAVDESS\03-01-04-02-02-02-08.wav,sad
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\YAF_dime_neutral.wav,neutral
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1059_IEO_FEA_MD.wav,fear
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1023_TAI_ANG_XX.wav,angry
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1073_TIE_HAP_XX.wav,happy
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1060_TSI_NEU_XX.wav,neutral
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\RAVDESS\03-01-01-01-02-02-06.wav,neutral
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1070_IWW_FEA_XX.wav,fear
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1004_ITS_HAP_XX.wav,happy
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\YAF_tell_angry.wav,angry
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1022_TSI_ANG_XX.wav,angry
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\RAVDESS\03-01-06-02-02-01-12.wav,fear
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\OAF_learn_neutral.wav,neutral
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\OAF_doll_sad.wav,sad
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\YAF_cause_fear.wav,fear
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1043_WSI_DIS_XX.wav,disgust
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1045_TIE_HAP_XX.wav,happy
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\OAF_love_sad.wav,sad
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1066_IEO_DIS_MD.wav,disgust
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1026_TIE_SAD_XX.wav,sad
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1034_ITH_ANG_XX.wav,angry
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\YAF_food_fear.wav,fear
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\OAF_witch_happy.wav,happy
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1087_IEO_SAD_HI.wav,sad
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1067_ITS_DIS_XX.wav,disgust
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\YAF_chair_angry.wav,angry
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1009_IWW_FEA_XX.wav,fear
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1023_IEO_FEA_MD.wav,fear
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1037_MTI_HAP_XX.wav,happy
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\OAF_tough_happy.wav,happy
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\OAF_white_fear.wav,fear
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1032_TSI_DIS_XX.wav,disgust
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1049_IEO_FEA_MD.wav,fear
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1004_IWL_HAP_XX.wav,happy
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1082_ITH_FEA_XX.wav,fear
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1010_TSI_FEA_XX.wav,fear
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1048_IOM_ANG_XX.wav,angry
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1029_IEO_NEU_XX.wav,neutral
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1055_IWL_FEA_XX.wav,fear
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1086_TAI_FEA_XX.wav,fear
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1077_IWW_DIS_XX.wav,disgust
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1091_IWW_HAP_XX.wav,happy
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\OAF_life_neutral.wav,neutral
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1014_MTI_HAP_XX.wav,happy
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1011_TSI_HAP_XX.wav,happy
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1078_DFA_FEA_XX.wav,fear
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1063_IWW_SAD_XX.wav,sad
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1023_TAI_NEU_XX.wav,neutral
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1048_IWW_ANG_XX.wav,angry
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1048_IWL_SAD_XX.wav,sad
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1001_DFA_ANG_XX.wav,angry
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1005_IOM_HAP_XX.wav,happy
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\RAVDESS\03-01-05-01-01-01-13.wav,angry
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1087_IWL_HAP_XX.wav,happy
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1087_TIE_FEA_XX.wav,fear
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\YAF_kite_disgust.wav,disgust
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1037_ITS_HAP_XX.wav,happy
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1047_IEO_HAP_LO.wav,happy
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\OAF_gap_angry.wav,angry
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\YAF_hash_happy.wav,happy
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1080_ITS_NEU_XX.wav,neutral
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1049_MTI_DIS_XX.wav,disgust
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1074_IEO_FEA_HI.wav,fear
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1084_TIE_HAP_XX.wav,happy
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\YAF_bought_disgust.wav,disgust
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\RAVDESS\03-01-04-02-01-02-05.wav,sad
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1059_ITS_SAD_XX.wav,sad
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\YAF_wash_angry.wav,angry
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1077_IWL_SAD_XX.wav,sad
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1048_MTI_FEA_XX.wav,fear
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\ALL\KL_n13.wav,neutral
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1071_TAI_SAD_XX.wav,sad
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1044_TAI_DIS_XX.wav,disgust
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\RAVDESS\03-01-05-01-01-02-02.wav,angry
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1007_WSI_SAD_XX.wav,sad
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1078_TAI_HAP_XX.wav,happy
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1018_DFA_FEA_XX.wav,fear
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\YAF_tip_happy.wav,happy
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\RAVDESS\03-01-06-02-02-02-01.wav,fear
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1059_DFA_FEA_XX.wav,fear
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1033_IWL_NEU_XX.wav,neutral
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1036_TIE_NEU_XX.wav,neutral
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1068_IOM_HAP_XX.wav,happy
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1060_IEO_HAP_LO.wav,happy
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\ALL\JE_f03.wav,fear
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1050_IWL_ANG_XX.wav,angry
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\OAF_deep_disgust.wav,disgust
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1007_IOM_DIS_XX.wav,disgust
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\YAF_make_disgust.wav,disgust
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\OAF_thought_sad.wav,sad
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\YAF_name_happy.wav,happy
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1004_TIE_SAD_XX.wav,sad
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\YAF_ring_sad.wav,sad
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\YAF_keg_disgust.wav,disgust
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\YAF_turn_angry.wav,angry
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\OAF_time_sad.wav,sad
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1058_TAI_SAD_XX.wav,sad
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1017_DFA_SAD_XX.wav,sad
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1054_IEO_DIS_LO.wav,disgust
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1074_TAI_FEA_XX.wav,fear
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1066_WSI_SAD_XX.wav,sad
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1034_IWL_ANG_XX.wav,angry
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\OAF_phone_fear.wav,fear
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1041_IWL_DIS_XX.wav,disgust
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\YAF_lot_happy.wav,happy
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\RAVDESS\03-01-04-02-01-01-05.wav,sad
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\RAVDESS\03-01-06-01-02-02-13.wav,fear
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\OAF_youth_sad.wav,sad
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1064_WSI_NEU_XX.wav,neutral
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1053_IEO_FEA_HI.wav,fear
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\RAVDESS\03-01-05-01-01-01-05.wav,angry
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1038_ITH_NEU_XX.wav,neutral
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\OAF_fit_fear.wav,fear
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\ALL\DC_h12.wav,happy
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1024_IEO_ANG_MD.wav,angry
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\OAF_hurl_disgust.wav,disgust
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1037_IEO_ANG_HI.wav,angry
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1019_IWL_DIS_XX.wav,disgust
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\YAF_luck_disgust.wav,disgust
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1078_IEO_ANG_LO.wav,angry
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1023_IWL_DIS_XX.wav,disgust
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1006_ITS_ANG_XX.wav,angry
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1073_MTI_ANG_XX.wav,angry
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1025_IWW_DIS_XX.wav,disgust
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\RAVDESS\03-01-07-01-01-02-01.wav,disgust
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1059_ITS_NEU_XX.wav,neutral
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1089_TIE_FEA_XX.wav,fear
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1029_MTI_ANG_XX.wav,angry
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1061_IWW_FEA_XX.wav,fear
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1069_IWW_DIS_XX.wav,disgust
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1091_IEO_HAP_HI.wav,happy
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\YAF_sell_angry.wav,angry
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\OAF_soup_angry.wav,angry
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1080_TSI_HAP_XX.wav,happy
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\RAVDESS\03-01-05-02-02-01-13.wav,angry
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1060_IEO_DIS_HI.wav,disgust
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\RAVDESS\03-01-03-02-01-01-09.wav,happy
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1076_IEO_HAP_LO.wav,happy
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1029_IOM_ANG_XX.wav,angry
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\RAVDESS\03-01-03-01-02-01-16.wav,happy
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\OAF_knock_sad.wav,sad
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1088_DFA_DIS_XX.wav,disgust
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\RAVDESS\03-01-07-02-01-02-18.wav,disgust
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1056_TAI_NEU_XX.wav,neutral
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1076_ITH_ANG_XX.wav,angry
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\OAF_such_angry.wav,angry
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\YAF_nice_angry.wav,angry
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1036_DFA_NEU_XX.wav,neutral
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1073_MTI_SAD_XX.wav,sad
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\TESS\YAF_calm_happy.wav,happy
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1006_TIE_NEU_XX.wav,neutral
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1001_IOM_FEA_XX.wav,fear
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\CREMA-D\1050_WSI_ANG_XX.wav,angry
C:\Users\Harineesha Nutakki\OneDrive\Desktop\Projects\speech-emotion-music-app\src\AudioFiles\RAVDESS\03-01-01-01-02-02-01.wav,neutral
